大白菜,0.40,0.43,0.45,储存新,斤,2021-06-20
娃娃菜,0.80,1.00,1.20,大冀新,斤,2021-06-20
小白菜,0.80,0.90,1.00,普通,斤,2021-06-20
芹菜,0.80,1.05,1.30,冀,斤,2021-06-20
西芹,1.60,1.80,2.00,普通,斤,2021-06-20
箱装菠萝（上六下六）,1.40,1.60,1.80,其他类,斤,2021-06-19
百香果,10.00,11.00,12.00,其他类,斤,2021-06-19
桑葚,3.00,4.00,5.00,其他类,斤,2021-06-19
冬枣,20.00,24.00,28.00,其他类,斤,2021-06-19
杨梅,8.00,10.00,12.00,其他类,斤,2021-06-19
蓝莓,13.00,24.00,35.00,其他类,斤,2021-06-19
火龙果,3.00,4.00,5.00,其他类,斤,2021-06-19
木瓜,3.00,3.25,3.50,其他类,斤,2021-06-19
柠檬,3.50,3.75,4.00,其他类,斤,2021-06-19
山楂,6.00,7.00,8.00,其他类,斤,2021-06-19
姑娘果（灯笼果）,15.00,19.00,23.00,其他类,斤,2021-06-19
鸭梨,1.20,1.35,1.50,梨类,斤,2021-06-19
雪花梨,1.40,1.50,1.60,梨类,斤,2021-06-19
皇冠梨（标箱）,1.80,2.00,2.20,梨类,斤,2021-06-19
青皇冠,1.50,1.70,1.90,梨类,斤,2021-06-19
丰水梨,1.80,2.10,2.40,梨类,斤,2021-06-19
酥梨,1.50,1.65,1.80,梨类,斤,2021-06-19
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-06-19
红啤梨,3.00,3.25,3.50,梨类,斤,2021-06-19
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-06-19
尖椒,1.00,1.25,1.50,冀晋鲁新,斤,2021-06-19
螺丝椒,1.50,1.75,2.00,普通,斤,2021-06-19
柿子椒,1.00,1.25,1.50,鲁新,斤,2021-06-19
线椒,1.50,1.75,2.00,鲁琼新,斤,2021-06-19
杭椒,1.80,1.90,2.00,普通,斤,2021-06-19
小米椒,3.50,4.00,4.50,滇,斤,2021-06-19
彩椒,3.00,3.25,3.50,红黄,斤,2021-06-19
白萝卜,0.30,0.35,0.40,冀,斤,2021-06-19
心里美,0.70,0.75,0.80,冀新,斤,2021-06-19
卞萝卜,0.40,0.45,0.50,冀,斤,2021-06-19
青萝卜,0.70,0.75,0.80,冀鲁新,斤,2021-06-19
胡萝卜,0.60,0.70,0.80,冀鲁新,斤,2021-06-19
胡萝卜（洗）,0.80,0.90,1.00,冀鲁,斤,2021-06-19
土豆,0.60,0.85,1.10,鲁,斤,2021-06-19
黄葱头,0.80,0.90,1.00,蒙甘,斤,2021-06-19
红葱头,1.00,1.10,1.20,老新,斤,2021-06-19
山药,2.00,2.35,2.70,脆麻新,斤,2021-06-19
铁棍山药,5.00,5.50,6.00,普通,斤,2021-06-19
莲藕,8.00,8.50,9.00,冀云川桂,斤,2021-06-19
红薯,1.00,1.10,1.20,冀新,斤,2021-06-19
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-06-18
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-06-18
黑爪公鸡（净膛）,15.00,15.00,15.00,禽肉类,斤,2021-06-18
箱鸡蛋,182.00,184.50,187.00,蛋类,斤,2021-06-18
箱鸡蛋,4.14,4.20,4.25,蛋类,斤,2021-06-18
散鸡蛋,4.40,4.60,4.40,蛋类,斤,2021-06-18
生鸭蛋,5.80,6.15,6.50,蛋类,斤,2021-06-18
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-06-18
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-06-18
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-06-18
鹌鹑蛋,4.80,5.65,6.50,蛋类,斤,2021-06-18
柴鸡蛋,4.50,7.25,10.00,蛋类,斤,2021-06-18
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-06-18
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-06-18
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-06-18
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-06-18
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-06-18
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-06-18
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-06-18
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-06-18
心里美,0.70,0.85,1.00,冀新,斤,2021-06-20
卞萝卜,0.40,0.45,0.50,冀,斤,2021-06-20
青萝卜,0.70,0.85,1.00,冀鲁新,斤,2021-06-20
胡萝卜,0.60,0.70,0.80,冀鲁新,斤,2021-06-20
胡萝卜（洗）,0.80,0.90,1.00,冀鲁,斤,2021-06-20
土豆,0.60,0.85,1.10,鲁,斤,2021-06-20
黄葱头,0.80,0.90,1.00,蒙甘,斤,2021-06-20
红葱头,1.00,1.10,1.20,老新,斤,2021-06-20
山药,2.00,2.35,2.70,脆麻新,斤,2021-06-20
铁棍山药,5.00,5.50,6.00,普通,斤,2021-06-20
莲藕,8.00,8.50,9.00,冀云川桂,斤,2021-06-20
红薯,1.00,1.15,1.30,冀新,斤,2021-06-20
红薯,1.40,1.70,2.00,精品,斤,2021-06-20
茭白,2.00,2.30,2.60,京浙,斤,2021-06-20
凉薯,2.00,2.15,2.30,普通,斤,2021-06-20
荸荠,3.00,3.40,3.80,皖,斤,2021-06-20
芋头,2.00,2.25,2.50,鲁,斤,2021-06-20
姜,3.00,4.00,5.00,姜头整,斤,2021-06-20
大蒜,2.60,3.05,3.50,普通,斤,2021-06-20
新蒜,2.50,2.75,3.00,泥,斤,2021-06-20
豆王,1.80,2.70,3.60,普通,斤,2021-06-18
扁豆,2.00,3.00,4.00,冀鲁聊城,斤,2021-06-18
豇豆,2.00,2.50,3.00,鲁京,斤,2021-06-18
白不老,1.60,1.70,1.80,滇|鲁,斤,2021-06-18
锅里变架豆,1.30,1.40,1.50,普通,斤,2021-06-18
油豆,2.20,2.75,3.30,鲁,斤,2021-06-18
毛豆,3.00,3.40,3.80,普通,斤,2021-06-18
豌豆,1.30,1.50,1.70,普通,斤,2021-06-18
荷兰豆,5.00,5.50,6.00,冀云,斤,2021-06-18
玉米,1.20,1.35,1.50,川冀,斤,2021-06-18
花生,4.50,4.75,5.00,广东海南,斤,2021-06-18
苦瓜,1.50,1.60,1.70,冀鲁,斤,2021-06-18
丝瓜,1.50,1.60,1.70,豫鲁,斤,2021-06-18
丝瓜,2.00,2.25,2.50,短,斤,2021-06-18
瓠子,0.80,1.15,1.50,普通,斤,2021-06-18
西葫芦,0.60,0.80,1.00,滇鲁,斤,2021-06-18
佛手瓜,2.50,2.75,3.00,普通,斤,2021-06-18
金丝南瓜,0.50,0.55,0.60,鲁冀,斤,2021-06-18
南北瓜,0.80,0.85,0.90,桂,斤,2021-06-18
尖椒,1.00,1.25,1.50,冀晋鲁新,斤,2021-06-18
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-06-20
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-06-20
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-06-20
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-06-20
黑爪公鸡（净膛）,15.00,15.00,15.00,禽肉类,斤,2021-06-20
箱鸡蛋,182.00,184.50,187.00,蛋类,斤,2021-06-20
箱鸡蛋,4.14,4.20,4.25,蛋类,斤,2021-06-20
散鸡蛋,4.40,4.60,4.40,蛋类,斤,2021-06-20
生鸭蛋,5.80,6.15,6.50,蛋类,斤,2021-06-20
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-06-20
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-06-20
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-06-20
鹌鹑蛋,4.80,5.65,6.50,蛋类,斤,2021-06-20
柴鸡蛋,4.50,7.25,10.00,蛋类,斤,2021-06-20
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-06-20
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-06-20
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-06-20
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-06-20
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-06-20
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-06-20
羊小腿（羊棒）,24.00,24.00,24.00,羊肉类,斤,2021-06-18
羊上脑,37.00,37.00,37.00,羊肉类,斤,2021-06-18
羊骨头,10.00,10.00,10.00,羊肉类,斤,2021-06-18
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-06-18
羊里脊,37.00,37.00,37.00,羊肉类,斤,2021-06-18
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-06-18
淘汰鸡（净膛）,9.50,9.50,9.50,禽肉类,斤,2021-06-18
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-06-18
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-06-18
鸡胸,7.00,7.25,7.50,禽肉类,斤,2021-06-18
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-06-18
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-06-18
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-06-18
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-06-18
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-06-18
鸡胗,12.00,12.50,13.00,禽肉类,斤,2021-06-18
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-06-18
鸡心,8.00,8.25,8.50,禽肉类,斤,2021-06-18
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-06-18
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-06-18
鸡胗,12.00,12.50,13.00,禽肉类,斤,2021-06-17
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-06-17
鸡心,8.00,8.25,8.50,禽肉类,斤,2021-06-17
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-06-17
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-06-17
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-06-17
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-06-17
黑爪公鸡（净膛）,15.00,15.00,15.00,禽肉类,斤,2021-06-17
箱鸡蛋,182.00,186.00,190.00,蛋类,斤,2021-06-17
箱鸡蛋,4.14,4.23,4.32,蛋类,斤,2021-06-17
散鸡蛋,4.50,4.60,4.50,蛋类,斤,2021-06-17
生鸭蛋,5.80,6.15,6.50,蛋类,斤,2021-06-17
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-06-17
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-06-17
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-06-17
鹌鹑蛋,4.80,5.65,6.50,蛋类,斤,2021-06-17
柴鸡蛋,4.50,7.25,10.00,蛋类,斤,2021-06-17
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-06-17
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-06-17
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-06-17
护心肉,17.00,17.00,17.00,猪肉类,斤,2021-06-17
前肘,10.00,10.50,11.00,猪肉类,斤,2021-06-17
后肘,7.00,7.50,8.00,猪肉类,斤,2021-06-17
猪尾巴,40.00,41.00,42.00,猪肉类,斤,2021-06-17
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-06-17
纯排骨,21.00,22.00,23.00,猪肉类,斤,2021-06-17
纯腔骨,8.00,9.00,10.00,猪肉类,斤,2021-06-17
腔排骨,14.00,14.50,15.00,猪肉类,斤,2021-06-17
棒骨,9.00,10.00,11.00,猪肉类,斤,2021-06-17
猪头,13.00,13.00,13.00,猪肉类,斤,2021-06-17
猪口条,19.00,19.00,19.00,猪肉类,斤,2021-06-17
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-06-17
猪肚,18.00,18.00,18.00,猪肉类,斤,2021-06-17
猪板油,9.00,9.00,9.00,猪肉类,斤,2021-06-17
肥膘肉,6.00,6.50,7.00,猪肉类,斤,2021-06-17
猪腰子,18.00,18.00,18.00,猪肉类,斤,2021-06-17
猪心,9.00,9.00,9.00,猪肉类,斤,2021-06-17
猪肝,8.00,8.00,8.00,猪肉类,斤,2021-06-17
猪肺,4.00,4.25,4.50,猪肉类,个,2021-06-17
猪皮,3.00,4.00,5.00,猪肉类,斤,2021-06-17
菠菜,1.50,1.75,2.00,冀蒙,斤,2021-06-16
莴笋,0.80,1.05,1.30,冀鲁,斤,2021-06-16
团生菜,0.80,0.90,1.00,毛|净,斤,2021-06-16
圆白菜,0.40,0.55,0.70,冀,斤,2021-06-16
紫甘蓝,0.60,0.65,0.70,冀,斤,2021-06-16
散叶生菜,1.00,1.25,1.50,京冀,斤,2021-06-16
油菜,0.80,1.00,1.20,京冀,斤,2021-06-16
香菜,2.00,3.00,4.00,冀,斤,2021-06-16
茴香,1.00,1.15,1.30,冀,斤,2021-06-16
韭菜,1.00,1.10,1.20,普通,斤,2021-06-16
韭菜苔,3.80,3.90,4.00,普通,斤,2021-06-16
苦菊,1.00,1.15,1.30,辽,斤,2021-06-16
油麦菜,2.00,2.50,3.00,京,斤,2021-06-16
散菜花,1.30,1.50,1.70,豫苏,斤,2021-06-16
绿菜花,1.20,1.60,2.00,京 冀,斤,2021-06-16
菜花,1.10,1.30,1.50,冀,斤,2021-06-16
绿豆芽,0.95,0.98,1.00,普通,斤,2021-06-16
黄豆芽,0.85,0.88,0.90,普通,斤,2021-06-16
紫菜苔,3.00,3.10,3.20,普通,斤,2021-06-16
番茄,1.00,1.25,1.50,川鲁蒙,斤,2021-06-16
豌豆,1.30,1.50,1.70,普通,斤,2021-06-16
荷兰豆,5.00,5.50,6.00,冀云,斤,2021-06-16
玉米,1.00,1.25,1.50,川冀,斤,2021-06-16
花生,4.50,4.75,5.00,广东海南,斤,2021-06-16
苦瓜,1.50,1.75,2.00,冀鲁,斤,2021-06-16
丝瓜,1.50,1.75,2.00,豫鲁,斤,2021-06-16
丝瓜,2.00,2.25,2.50,短,斤,2021-06-16
瓠子,0.80,1.15,1.50,普通,斤,2021-06-16
西葫芦,0.60,0.80,1.00,滇鲁,斤,2021-06-16
佛手瓜,2.50,2.75,3.00,普通,斤,2021-06-16
金丝南瓜,0.50,0.55,0.60,鲁冀,斤,2021-06-16
南北瓜,0.80,0.85,0.90,桂,斤,2021-06-16
尖椒,1.00,1.25,1.50,冀晋鲁新,斤,2021-06-16
螺丝椒,1.50,1.75,2.00,普通,斤,2021-06-16
柿子椒,1.00,1.25,1.50,鲁新,斤,2021-06-16
线椒,1.50,1.75,2.00,鲁琼新,斤,2021-06-16
杭椒,1.80,2.15,2.50,普通,斤,2021-06-16
小米椒,4.00,5.00,6.00,滇,斤,2021-06-16
彩椒,3.50,4.00,4.50,红黄,斤,2021-06-16
白萝卜,0.30,0.35,0.40,冀,斤,2021-06-16
油麦菜,2.00,2.25,2.50,京,斤,2021-06-19
散菜花,1.50,1.75,2.00,豫苏,斤,2021-06-19
绿菜花,1.20,1.60,2.00,京 冀,斤,2021-06-19
菜花,1.10,1.30,1.50,冀,斤,2021-06-19
绿豆芽,0.95,0.98,1.00,普通,斤,2021-06-19
黄豆芽,0.85,0.88,0.90,普通,斤,2021-06-19
紫菜苔,3.00,3.10,3.20,普通,斤,2021-06-19
番茄,1.00,1.25,1.50,川鲁蒙,斤,2021-06-19
番茄（精品）,1.30,1.50,1.70,鲁新,斤,2021-06-19
樱西,2.80,2.90,3.00,小红,斤,2021-06-19
黄瓜,0.60,0.80,1.00,蒙辽袋鲁,斤,2021-06-19
黄瓜(鲜干花),0.80,1.00,1.20,冀,斤,2021-06-19
小黄瓜,1.50,2.25,3.00,旱荷兰,斤,2021-06-19
茄子,0.80,0.90,1.00,冀,斤,2021-06-19
长茄,0.80,1.00,1.20,辽,斤,2021-06-19
广茄,1.30,1.95,2.60,冀,斤,2021-06-19
线茄,2.00,2.50,3.00,冀,斤,2021-06-19
吊冬瓜,0.65,0.70,0.75,冀,斤,2021-06-19
地冬瓜,0.50,0.55,0.60,冀,斤,2021-06-19
小毛冬瓜,0.80,0.90,1.00,冀长,斤,2021-06-19
羊蝎子（精品）,27.00,27.50,28.00,羊肉类,斤,2021-06-19
羊排骨,28.00,28.50,29.00,羊肉类,斤,2021-06-19
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-06-19
羊小腿（羊棒）,24.00,24.00,24.00,羊肉类,斤,2021-06-19
羊上脑,37.00,37.00,37.00,羊肉类,斤,2021-06-19
羊骨头,10.00,10.00,10.00,羊肉类,斤,2021-06-19
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-06-19
羊里脊,37.00,37.00,37.00,羊肉类,斤,2021-06-19
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-06-19
淘汰鸡（净膛）,9.50,9.50,9.50,禽肉类,斤,2021-06-19
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-06-19
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-06-19
鸡胸,7.00,7.25,7.50,禽肉类,斤,2021-06-19
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-06-19
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-06-19
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-06-19
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-06-19
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-06-19
鸡胗,12.00,12.50,13.00,禽肉类,斤,2021-06-19
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-06-19
荆芥,4.00,4.50,5.00,水菜,斤,2021-06-18
紫苏叶,4.00,4.25,4.50,水菜,斤,2021-06-18
豌豆苗,5.00,5.25,5.50,水菜,斤,2021-06-18
快菜,1.20,1.35,1.50,水菜,斤,2021-06-18
苦菊,1.50,1.75,2.00,水菜,斤,2021-06-18
穿心莲,1.50,1.75,2.00,水菜,斤,2021-06-18
木耳菜,1.50,1.75,2.00,水菜,斤,2021-06-18
甜王,0.90,1.05,1.20,西瓜类,斤,2021-06-18
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-06-18
墨童西瓜,1.50,1.75,2.00,西瓜类,斤,2021-06-18
国产香蕉,2.20,2.50,2.80,香蕉类,斤,2021-06-18
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-06-18
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-06-18
皇帝(小米）香蕉,3.00,3.40,3.80,香蕉类,斤,2021-06-18
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-06-18
黄金瓜／金蜜,1.80,2.00,2.20,甜瓜类,斤,2021-06-18
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-06-18
网纹,3.00,3.50,4.00,甜瓜类,斤,2021-06-18
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-06-18
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-06-18
娃娃菜,0.60,0.70,0.80,大冀新,斤,2021-06-17
小白菜,0.60,0.70,0.80,普通,斤,2021-06-17
芹菜,0.80,0.90,1.00,冀,斤,2021-06-17
西芹,1.50,1.75,2.00,普通,斤,2021-06-17
菠菜,2.00,2.25,2.50,冀蒙,斤,2021-06-17
莴笋,0.80,1.10,1.40,冀鲁,斤,2021-06-17
油菜,1.00,1.25,1.50,水菜,斤,2021-06-17
小白菜,2.00,2.25,2.50,水菜,斤,2021-06-17
油麦菜,2.00,2.50,3.00,水菜,斤,2021-06-17
奶白菜,2.00,2.25,2.50,水菜,斤,2021-06-17
散生菜,1.50,1.75,2.00,水菜,斤,2021-06-17
香葱,1.50,2.25,3.00,水菜,斤,2021-06-17
茼蒿,6.00,6.50,7.00,水菜,斤,2021-06-17
蒿子秆,5.00,5.50,6.00,水菜,斤,2021-06-17
水萝卜,2.00,2.25,2.50,水菜,斤,2021-06-17
樱桃萝卜,2.50,2.75,3.00,水菜,斤,2021-06-17
香芹,2.00,2.25,2.50,水菜,斤,2021-06-17
菠菜,3.00,3.50,4.00,水菜,斤,2021-06-17
苋菜,1.50,1.75,2.00,水菜,斤,2021-06-17
菊花菜,2.00,2.25,2.50,水菜,斤,2021-06-17
黄油桃,5.00,6.00,7.00,桃李杏类,斤,2021-06-17
黄毛桃,5.00,6.00,7.00,桃李杏类,斤,2021-06-17
突围,2.50,2.75,3.00,桃李杏类,斤,2021-06-17
猕猴桃（徐香翠香）,2.50,3.25,4.00,桃李杏类,斤,2021-06-17
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-17
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-17
李子,2.50,4.25,6.00,桃李杏类,斤,2021-06-17
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-06-17
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-17
凯特杏、白杏,2.00,2.50,3.00,桃李杏类,斤,2021-06-17
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-06-17
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-06-17
特小风,2.00,2.25,2.50,西瓜类,斤,2021-06-17
L600吊秧瓜,1.80,2.15,2.50,西瓜类,斤,2021-06-17
甜王,0.90,1.05,1.20,西瓜类,斤,2021-06-17
蜜童,1.50,1.75,2.00,西瓜类,斤,2021-06-17
墨童西瓜,1.50,1.75,2.00,西瓜类,斤,2021-06-17
国产香蕉,2.20,2.50,2.80,香蕉类,斤,2021-06-17
南美、菲律宾香蕉,3.00,3.25,3.50,香蕉类,斤,2021-06-17
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-06-17
鸡心,8.00,8.25,8.50,禽肉类,斤,2021-06-19
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-06-19
大白菜,0.40,0.45,0.50,储存新,斤,2021-06-18
娃娃菜,0.60,0.80,1.00,大冀新,斤,2021-06-18
小白菜,0.80,1.00,1.20,普通,斤,2021-06-18
芹菜,1.00,1.15,1.30,冀,斤,2021-06-18
西芹,1.80,1.90,2.00,普通,斤,2021-06-18
菠菜,1.80,1.90,2.00,冀蒙,斤,2021-06-18
莴笋,0.80,1.20,1.60,冀鲁,斤,2021-06-18
团生菜,0.80,0.90,1.00,毛|净,斤,2021-06-18
圆白菜,0.30,0.50,0.70,冀,斤,2021-06-18
紫甘蓝,0.60,0.65,0.70,冀,斤,2021-06-18
散叶生菜,1.20,1.40,1.60,京冀,斤,2021-06-18
油菜,1.30,1.50,1.70,京冀,斤,2021-06-18
香菜,2.50,3.00,3.50,冀,斤,2021-06-18
茴香,1.00,1.25,1.50,冀,斤,2021-06-18
韭菜,0.80,1.00,1.20,普通,斤,2021-06-18
韭菜苔,3.80,3.90,4.00,普通,斤,2021-06-18
苦菊,1.00,1.15,1.30,辽,斤,2021-06-18
油麦菜,2.00,2.25,2.50,京,斤,2021-06-18
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-06-19
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-06-19
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-06-19
油桃,2.00,3.75,5.50,桃李杏类,斤,2021-06-19
蟠桃,4.00,5.50,7.00,桃李杏类,斤,2021-06-19
水蜜桃,8.00,9.00,10.00,桃李杏类,斤,2021-06-19
春雪,2.80,4.40,6.00,桃李杏类,斤,2021-06-19
黄油桃,4.50,5.50,6.50,桃李杏类,斤,2021-06-19
黄毛桃,5.00,6.00,7.00,桃李杏类,斤,2021-06-19
突围,2.50,2.75,3.00,桃李杏类,斤,2021-06-19
猕猴桃（徐香翠香）,2.50,3.25,4.00,桃李杏类,斤,2021-06-19
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-06-19
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-06-19
李子,2.50,4.25,6.00,桃李杏类,斤,2021-06-19
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-06-19
金太阳,1.20,1.60,2.00,桃李杏类,斤,2021-06-19
凯特杏、白杏,2.00,2.50,3.00,桃李杏类,斤,2021-06-19
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-06-19
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-06-19
特小风,2.00,2.25,2.50,西瓜类,斤,2021-06-19
猪肺,4.00,4.25,4.50,猪肉类,个,2021-06-20
猪皮,3.00,4.00,5.00,猪肉类,斤,2021-06-20
猪肠头,22.00,22.00,22.00,猪肉类,斤,2021-06-20
大白菜,0.40,0.45,0.50,储存新,斤,2021-06-19
娃娃菜,0.60,0.80,1.00,大冀新,斤,2021-06-19
小白菜,0.80,0.90,1.00,普通,斤,2021-06-19
芹菜,0.80,1.05,1.30,冀,斤,2021-06-19
西芹,1.60,1.80,2.00,普通,斤,2021-06-19
菠菜,1.60,1.80,2.00,冀蒙,斤,2021-06-19
莴笋,0.80,1.20,1.60,冀鲁,斤,2021-06-19
团生菜,0.80,0.90,1.00,毛|净,斤,2021-06-19
圆白菜,0.30,0.50,0.70,冀,斤,2021-06-19
紫甘蓝,0.60,0.65,0.70,冀,斤,2021-06-19
散叶生菜,1.20,1.40,1.60,京冀,斤,2021-06-19
油菜,1.20,1.35,1.50,京冀,斤,2021-06-19
香菜,2.50,3.00,3.50,冀,斤,2021-06-19
茴香,1.50,1.75,2.00,冀,斤,2021-06-19
韭菜,0.80,1.00,1.20,普通,斤,2021-06-19
韭菜苔,3.80,3.90,4.00,普通,斤,2021-06-19
苦菊,1.00,1.15,1.30,辽,斤,2021-06-19
皇帝(小米）香蕉,3.00,3.40,3.80,香蕉类,斤,2021-06-17
晓蜜25号,1.80,2.00,2.20,甜瓜类,斤,2021-06-17
黄金瓜／金蜜,1.80,2.00,2.20,甜瓜类,斤,2021-06-17
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-06-17
网纹,3.00,3.50,4.00,甜瓜类,斤,2021-06-17
24白糖罐,1.50,1.75,2.00,甜瓜类,斤,2021-06-17
羊角蜜,2.00,2.50,3.00,甜瓜类,斤,2021-06-17
花蕾甜瓜,2.50,3.00,3.50,甜瓜类,斤,2021-06-17
久红瑞,1.80,1.90,2.00,甜瓜类,斤,2021-06-17
绿宝甜瓜,2.00,2.75,3.50,甜瓜类,斤,2021-06-17
博阳（系列）,1.80,2.40,3.00,甜瓜类,斤,2021-06-17
景甜,1.50,1.75,2.00,甜瓜类,斤,2021-06-17
东北香瓜,2.00,2.20,2.40,甜瓜类,斤,2021-06-17
富士（纸袋Φ70-84）,1.80,2.30,2.80,苹果类,斤,2021-06-17
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-06-17
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-06-17
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-06-17
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-06-17
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-06-17
国光苹果,1.00,1.40,1.80,苹果类,斤,2021-06-17
高乐密,2.50,3.75,5.00,芒果类,斤,2021-06-19
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-06-19
象牙芒果,6.50,6.75,7.00,芒果类,斤,2021-06-19
水仙芒果,3.50,4.50,5.50,芒果类,斤,2021-06-19
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-06-19
妃子笑,4.00,5.00,6.00,荔枝类,斤,2021-06-19
鸡嘴荔枝,7.00,8.00,9.00,荔枝类,斤,2021-06-19
玉荷包荔枝,4.00,4.25,4.50,荔枝类,斤,2021-06-19
桂味,8.00,9.00,10.00,荔枝类,斤,2021-06-19
